"","car_specs","price","mileage","stringAsFactors"
"4204","2024 Ford Edge ST LINE | AWD | FORD CO-PILOT ASSIST | SYNC 4","$44,998",NA,FALSE
"4205","2023 Ram 1500 Classic Express Crew 4x4 V6","$50,331",NA,FALSE
"4206","2024 Jeep Wrangler Sahara 4 Door 4x4| TECH GROUP| SAFETY GROUP|","$58,240",NA,FALSE
"4207","2024 BMW i5 ALL NEW - i5 M60 - Prem.Essential-MSportPro-590HP","$107,369",NA,FALSE
"4208","2024 Chevrolet SILVERADO 2500HD High Country","$113,119",NA,FALSE
"4209","2024 Cadillac Escalade Premium Luxury","$133,954",NA,FALSE
"4210","2024 Hyundai Santa Cruz Trend AWD","$45,849",NA,FALSE
"4211","2024 Ford Bronco HERITAGE | 4X4 | CO-PILOT 360+ | NAVIGATION","$45,855",NA,FALSE
"4212","2024 Volkswagen Tiguan","$45,864",NA,FALSE
"4213","2024 Hyundai Santa Cruz","$45,874",NA,FALSE
"4214","2024 Mercedes-Benz GLS450 GLS450","$130,141",NA,FALSE
"4215","2024 Hyundai Santa Cruz","$45,874",NA,FALSE
"4216","2024 Buick Envision Preferred","$45,884",NA,FALSE
"4217","2024 Ford Edge ST Line |AWD |ROOF |ADP CRUISE |TOW |HTD STR WHEEL","$45,885",NA,FALSE
"4218","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$45,885",NA,FALSE
"4219","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$45,885",NA,FALSE
"4220","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$45,885",NA,FALSE
"4221","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$45,885",NA,FALSE
"4222","2024 Buick Envision Preferred","$45,892",NA,FALSE
"4223","2024 Buick Envision Preferred","$45,892",NA,FALSE
"4224","2023 Dodge Charger LAST CALL | SUNROOF | BRAND NEW | LOADED |BLACKTOP","$47,995",NA,FALSE
"4225","2024 Buick Envision Preferred","$45,892",NA,FALSE
"4226","2024 Buick Envision Preferred","$45,892",NA,FALSE
"4227","2024 Buick Envision Preferred","$45,892",NA,FALSE
"4228","2024 Mitsubishi Outlander GT","$45,898",NA,FALSE
"4229","2024 Ford Bronco Sport BIG BEND Class II Trailer Tow Package | Convenienc","$45,912",NA,FALSE
"4230","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$45,913",NA,FALSE
"4231","2024 Ford Bronco Sport Outer Banks","$45,915",NA,FALSE
"4232","2024 Ford Edge ST Line   - Cold Weather Package - Convenience Pac","$45,920",NA,FALSE
"4233","2024 Volkswagen Tiguan Comfortline R-Line Black Edition 4MOTION","$45,922",NA,FALSE
"4234","2024 Jeep Grand Cherokee Altitude-Trailer Tow/Sunroof/Mopar Finishing Pkg","$56,108",NA,FALSE
"4235","2024 Ford Edge ST Line   - Cold Weather Package - Ford Co-Pilot36","$45,929",NA,FALSE
"4236","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,929",NA,FALSE
"4237","2024 Nissan Murano","$45,934",NA,FALSE
"4238","2024 Nissan Murano SV","$45,935",NA,FALSE
"4239","2024 Nissan Murano SV","$45,935",NA,FALSE
"4240","2024 Nissan Rogue SL","$45,935",NA,FALSE
"4241","2024 Ford Bronco Sport Badlands   - Moonroof - Trailer Tow Package - Prem","$45,941",NA,FALSE
"4242","2024 GMC Terrain Denali","$45,951",NA,FALSE
"4243","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4244","2024 Chrysler Pacifica Hybrid Premium S App Pkg | Theatre Grp | Safety Grp |","$63,945",NA,FALSE
"4245","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4246","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4247","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4248","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4249","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4250","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4251","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$45,961",NA,FALSE
"4252","2023 Dodge Hornet GTPLUS|BLACKTOP|TECH|18S|LEATHER","$45,975",NA,FALSE
"4253","2024 Ford Mustang EcoBoost Fastback","$45,975",NA,FALSE
"4254","2024 Chevrolet Malibu 1LT","$35,864",NA,FALSE
"4255","2024 Nissan Rogue SL","$45,978",NA,FALSE
"4256","2024 Ford Maverick XLT | OFF ROAD PKG | MOONROOF | LUXURY PKG","$45,988",NA,FALSE
"4257","2024 Ford Bronco Sport OUTER BANKS","$45,989",NA,FALSE
"4258","2024 Nissan Rogue Platinum","$45,990",NA,FALSE
"4259","2024 Ford Maverick LARIAT AWD SuperCrew","$45,994",NA,FALSE
"4260","2023 Nissan Pathfinder S","$45,995",NA,FALSE
"4261","2024 Ford Edge ST LINE 250A CO-PILOT ROOF NAVI ADAPTIVE","$45,995",NA,FALSE
"4262","2024 Ford Edge ST LINE 250A 2.0L I4 CO-PILOT ROOF NAVI ADAPTIVE","$45,995",NA,FALSE
"4263","2024 Dodge Hornet GT Plus","$45,995",NA,FALSE
"4264","2024 Jeep Wrangler RUBICON X 4DR | 35"" Tire & Wheel Pkg | PINK!","$70,995",NA,FALSE
"4265","2023 Ford Bronco Sport BAD LANDS | 2.0L | CO-PILOT | PREMIUM PKG","$45,998",NA,FALSE
"4266","2024 Dodge Hornet PHEV R/T","$45,998",NA,FALSE
"4267","2024 Ford Ranger XLT | Sport PKG | 10.1"" Touch | Nav | Sync 4","$45,999",NA,FALSE
"4268","2023 Hyundai Kona Electric Preferred","$46,000",NA,FALSE
"4269","2024 Buick Envision Preferred  - 360 Camera -  Power Liftgate","$46,001",NA,FALSE
"4270","2024 Buick Envision Preferred  - 360 Camera -  Power Liftgate","$46,001",NA,FALSE
"4271","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,004",NA,FALSE
"4272","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,004",NA,FALSE
"4273","2023 Jeep Compass ALTITUDE","$46,008",NA,FALSE
"4274","2024 Jeep Grand Cherokee Summit","$79,142",NA,FALSE
"4275","2023 Jeep Compass ALTITUDE","$46,008",NA,FALSE
"4276","2023 Jeep Compass ALTITUDE","$46,008",NA,FALSE
"4277","2023 Jeep Compass ALTITUDE","$46,008",NA,FALSE
"4278","2024 Kia Sorento EX","$46,009",NA,FALSE
"4279","2024 Kia Sorento EX","$46,009",NA,FALSE
"4280","2024 Ford Edge ST Line   - Sunroof - Cold Weather Package - Ford","$46,015",NA,FALSE
"4281","2024 Nissan Murano SV","$46,015",NA,FALSE
"4282","2024 Mazda CX-5 Suna AWD","$46,025",NA,FALSE
"4283","2024 Mazda CX-5 Suna AWD","$46,025",NA,FALSE
"4284","2024 Jeep Wrangler Rubicon 392 Final Edition 4 Door 4x4","$117,995",NA,FALSE
"4285","2024 Mazda CX-5 Suna AWD","$46,025",NA,FALSE
"4286","2024 Mazda CX-5 Suna AWD","$46,025",NA,FALSE
"4287","2024 Volkswagen Tiguan Comfortline R-Line Black Edition Exclusive rates s","$46,029",NA,FALSE
"4288","2024 Volkswagen Tiguan Comfortline R-Line Black Edition Exclusive rates s","$46,029",NA,FALSE
"4289","2024 Volkswagen Tiguan Comfortline R-Line Black Edition Exclusive rates s","$46,029",NA,FALSE
"4290","2024 GMC Terrain AT4","$46,033",NA,FALSE
"4291","2024 Ford Escape Platinum AWD","$46,035",NA,FALSE
"4292","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,052",NA,FALSE
"4293","2023 Jeep Compass ALTITUDE","$46,053",NA,FALSE
"4294","2024 Audi SQ8 TFSI quattro","$132,147",NA,FALSE
"4295","2024 Buick Envision AWD 4dr Preferred","$46,077",NA,FALSE
"4296","2024 Buick Envision AWD 4dr Preferred","$46,077",NA,FALSE
"4297","2024 Buick Envision AWD 4dr Preferred","$46,077",NA,FALSE
"4298","2024 Buick Envision AWD 4dr Preferred","$46,077",NA,FALSE
"4299","2024 Nissan Rogue SL","$46,085",NA,FALSE
"4300","2024 Nissan Rogue SL","$46,085",NA,FALSE
"4301","2024 Nissan Murano SV","$46,085",NA,FALSE
"4302","2024 Nissan Rogue SL","$46,085",NA,FALSE
"4303","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$46,089",NA,FALSE
"4304","2024 BMW X7 XDrive40i BMW SALES EVENT  LIMITED TIME OFFER","$115,331",NA,FALSE
"4305","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$46,089",NA,FALSE
"4306","2024 Buick Envision Preferred Equipment Pkg | Technology Pkg | Active","$46,093",NA,FALSE
"4307","2024 Hyundai Santa Cruz Trend AWD","$46,099",NA,FALSE
"4308","2024 Hyundai Santa Cruz Trend AWD","$46,099",NA,FALSE
"4309","2024 Hyundai Santa Cruz","$46,099",NA,FALSE
"4310","2024 Hyundai Santa Cruz","$46,099",NA,FALSE
"4311","2024 Hyundai Santa Cruz Trend AWD RSAB","$46,099",NA,FALSE
"4312","2024 Hyundai Santa Cruz Trend AWD RSAB","$46,099",NA,FALSE
"4313","2024 Mazda CX-5 GT","$46,102",NA,FALSE
"4314","2024 Jeep Grand Cherokee Laredo 4x4","$59,481",NA,FALSE
"4315","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,111",NA,FALSE
"4316","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,111",NA,FALSE
"4317","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,111",NA,FALSE
"4318","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,111",NA,FALSE
"4319","2024 GMC Terrain SLT","$46,112",NA,FALSE
"4320","2024 GMC Terrain SLT","$46,112",NA,FALSE
"4321","2024 Chevrolet Silverado 1500 High Country Trailering Pkg | Super Cruise™ | Chev","$88,499",NA,FALSE
"4322","2024 Nissan Sentra","$33,504",NA,FALSE
"4323","2024 Ford Escape ST-Line AWD | HYBRID | COLD WEATHER PKG | 6.0 L CO","$38,999",NA,FALSE
"4324","2019 Ram 1500 Classic Express 4x4 Quad Cab 6'4  Box","$52,190",NA,FALSE
"4325","2024 Jeep Grand Cherokee Altitude 4x4 V6","$55,406",NA,FALSE
"4326","2024 Jeep Wrangler Rubicon 4 Door 4x4| TECH GROUP| CONVENIENCE GROUP|","$62,535",NA,FALSE
"4327","2024 Jeep Gladiator Sport","$64,986",NA,FALSE
"4328","2024 Jeep Wrangler 4xe Rubicon 4 Door 4x4","$75,003",NA,FALSE
"4329","2024 Ford Bronco Raptor 4 | ORANGE APPEARANCE PKG | INTERIOR CARBON","$127,285",NA,FALSE
"4330","2024 GMC Terrain SLT","$46,112",NA,FALSE
"4331","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,113",NA,FALSE
"4332","2024 Buick Envision Preferred","$46,113",NA,FALSE
"4333","2024 Buick Envision Preferred","$46,115",NA,FALSE
"4334","2024 BMW 2 series Coupe M240i xDrive Premium Enhanced Package |Glass Sunro","$75,056",NA,FALSE
"4335","2024 Buick Envision Preferred","$46,115",NA,FALSE
"4336","2024 Ford Maverick XLT","$46,117",NA,FALSE
"4337","2024 Chrysler Grand Caravan SXT - HEATED SEATS/POWER DOORS/CARPLAY/REMOTE STAR","$46,117",NA,FALSE
"4338","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,125",NA,FALSE
"4339","2024 Nissan Murano SV","$46,126",NA,FALSE
"4340","2024 GMC Terrain AT4","$46,144",NA,FALSE
"4341","2024 Hyundai Tucson Hybrid ULTIMATE AWD","$46,145",NA,FALSE
"4342","2024 Hyundai Tucson Hybrid ULTIMATE AWD","$46,145",NA,FALSE
"4343","2024 Chrysler Grand Caravan SXT | FWD | V6 | BRIGHT WHITE | BACK UP CAMERA |","$46,146",NA,FALSE
"4344","2024 Volkswagen Tiguan Comfortline 4MOTION","$44,822",NA,FALSE
"4345","2024 Chrysler Grand Caravan SXT | FWD | V6 | BACK UP CAMERA | BRIGHT WHITE |","$46,146",NA,FALSE
"4346","2024 Buick Envision Preferred","$46,154",NA,FALSE
"4347","2024 Buick Envision Preferred","$46,154",NA,FALSE
"4348","2024 Mazda CX-50 GT UP TO 0% APR|INCENTIVE AVAILABLE","$46,170",NA,FALSE
"4349","2024 Ford Maverick LARIAT |2.0L |  LUXURY PKG | TOW PKG","$46,174",NA,FALSE
"4350","2024 Mazda CX-5 Sport Design AWD","$46,175",NA,FALSE
"4351","2024 Mazda CX-5 Sport Design AWD","$46,175",NA,FALSE
"4352","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,188",NA,FALSE
"4353","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,188",NA,FALSE
"4354","2024 BMW M8 Coupe Competition BMW SALES EVENT  LIMITED TIME OFFER","$195,627",NA,FALSE
"4355","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,188",NA,FALSE
"4356","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,188",NA,FALSE
"4357","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,188",NA,FALSE
"4358","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,188",NA,FALSE
"4359","2024 Ford Maverick LARIAT | 2.0L | TOW PKG | CO-PILOT","$46,188",NA,FALSE
"4360","2024 GMC Terrain AT4","$46,189",NA,FALSE
"4361","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,190",NA,FALSE
"4362","2024 Ford Escape PHEV FWD","$46,193",NA,FALSE
"4363","2024 Ford Bronco Sport Outer Banks MOONROOF,CO-PILOT 360+,TECH & TOW PKG","$46,194",NA,FALSE
"4364","2024 BMW X1 XDrive28i Sport Seats | Premium Enhanced Package |","$59,541",NA,FALSE
"4365","2024 Ford Maverick LARIAT | AWD | LEATHER | NAVIGATION","$46,195",NA,FALSE
"4366","2024 Ford Maverick LARIAT | AWD | LUXURY PKG |4K TOW PKG |COPILOT 360","$46,195",NA,FALSE
"4367","2024 Ford Bronco Sport Big Bend 4dr 4x4","$46,195",NA,FALSE
"4368","2024 GMC Terrain SLT","$46,200",NA,FALSE
"4369","2024 Ford Bronco Sport","$46,202",NA,FALSE
"4370","2024 Ford Maverick Lariat","$46,217",NA,FALSE
"4371","2024 Nissan Rogue SL","$46,233",NA,FALSE
"4372","2024 Nissan Rogue SL AWD","$46,233",NA,FALSE
"4373","2024 Nissan Rogue SL","$46,233",NA,FALSE
"4374","2024 Ram 1500 Sport, Rebel Level 2 Equipment Group, Class IV hit","$61,969",NA,FALSE
"4375","2024 Chevrolet Blazer LT","$46,251",NA,FALSE
"4376","2024 Chrysler Grand Caravan SXT - HEATED SEATS/POWER DOORS/CARPLAY/REMOTE STAR","$46,252",NA,FALSE
"4377","2024 Mazda CX-5 Sport Design UP TO 0% APR|INCENTIVE AVAILABLE","$46,270",NA,FALSE
"4378","2021 Kia Sedona SX Tech FWD","$46,271",NA,FALSE
"4379","2024 Ford Maverick XLT - HYBRID   LUXURY PACK   TRAILER TOW HITCH","$46,271",NA,FALSE
"4380","2024 Hyundai Tucson Hybrid","$46,274",NA,FALSE
"4381","2024 Volkswagen Tiguan","$46,279",NA,FALSE
"4382","2024 Volkswagen Tiguan","$46,279",NA,FALSE
"4383","2024 Chevrolet Blazer LT AWD|2.0L|GREAT VALUE! /","$46,281",NA,FALSE
"4384","2024 Chevrolet Corvette Stingray Coupe 1LT","$99,014",NA,FALSE
"4385","2023 Mazda CX-5 Sport Design w/Turbo","$46,290",NA,FALSE
"4386","2024 Audi Q3 Komfort 40 TFSI quattro |","$46,292",NA,FALSE
"4387","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,298",NA,FALSE
"4388","2024 Hyundai Tucson Hybrid Ultimate AWD","$46,299",NA,FALSE
"4389","2024 Hyundai Tucson Hybrid ULTIMATE","$46,299",NA,FALSE
"4390","2024 Hyundai Tucson Hybrid Ultimate","$46,299",NA,FALSE
"4391","2024 Jeep Compass Limited 4x4","$46,310",NA,FALSE
"4392","2024 Nissan Rogue SL / In stock !","$46,315",NA,FALSE
"4393","2024 Dodge Hornet PHEV R-T","$46,340",NA,FALSE
"4394","2024 BMW X2 XDrive28i Premium Enhanced Package I High-Gloss Bl","$59,441",NA,FALSE
"4395","2024 Dodge Hornet PHEV R-T PHEV AWD | Blacktop | Tech Pack |","$46,355",NA,FALSE
"4396","2024 Ford Bronco Sport Badlands 4x4","$46,365",NA,FALSE
"4397","2024 Mazda CX-50 GT","$46,375",NA,FALSE
"4398","2024 Mazda CX-50 GT","$46,375",NA,FALSE
"4399","2024 Mitsubishi Outlander SEL S-AWC IN-STOCK","$46,377",NA,FALSE
"4400","2024 Buick Envision Preferred","$46,380",NA,FALSE
"4401","2024 Buick Envision Preferred","$46,380",NA,FALSE
"4402","2024 Buick Envision Preferred","$46,380",NA,FALSE
"4403","2024 Buick Envision Preferred","$46,380",NA,FALSE
"4404","2024 Jeep Grand Cherokee Altitude 4x4","$59,481",NA,FALSE
"4405","2024 Buick Envision Preferred","$46,380",NA,FALSE
"4406","2024 Ford Maverick LARIAT AWD SuperCrew","$46,381",NA,FALSE
"4407","2024 Kia Sorento EX AWD","$46,381",NA,FALSE
"4408","2024 Ford Edge ST LINE | PANO ROOF | CO-PILOT | TOW PKG","$46,388",NA,FALSE
"4409","2023 Mazda CX-5 Sport Design w/Turbo","$46,390",NA,FALSE
"4410","2024 Hyundai Tucson Hybrid ULTIMATE AWD","$46,395",NA,FALSE
"4411","2024 BMW 2 Series 228i xDrive","$46,400",NA,FALSE
"4412","2024 BMW 2 Series 228i xDrive","$46,400",NA,FALSE
"4413","2024 Ford Bronco Sport OUTER BANKS","$46,404",NA,FALSE
"4414","2024 BMW X3 XDrive30e BMW SALES EVENT  LIMITED TIME OFFER","$64,357",NA,FALSE
"4415","2024 Ford Maverick Lariat","$46,417",NA,FALSE
"4416","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$46,417",NA,FALSE
"4417","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$46,417",NA,FALSE
"4418","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$46,417",NA,FALSE
"4419","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$46,417",NA,FALSE
"4420","2024 GMC Terrain Denali","$46,441",NA,FALSE
"4421","2024 Kia Sportage X-Line Limited AWD w-Black Interior","$46,451",NA,FALSE
"4422","2024 Kia Niro EV Wind+ | $153 WEEKLY | Wireless Charger","$46,459",NA,FALSE
"4423","2024 Mazda CX-5 Signature AWD","$46,466",NA,FALSE
"4424","2024 Mercedes-Benz EQE EQE350","$94,771",NA,FALSE
"4425","2024 Nissan Rogue AWD SL","$46,472",NA,FALSE
"4426","2024 Hyundai Santa Cruz TREND","$46,474",NA,FALSE
"4427","2024 Ford Mustang EcoBoost Convertible","$46,475",NA,FALSE
"4428","2024 Nissan Rogue SL","$46,480",NA,FALSE
"4429","2024 Hyundai Santa Cruz Trend","$46,485",NA,FALSE
"4430","2024 Ford Bronco Sport Badlands -   PREMIUM PKG   FORD CO-PILOT 360 ASSIS","$46,487",NA,FALSE
"4431","2024 Ford Bronco Sport Badlands -   PREMIUM PKG   FORD CO-PILOT 360 ASSIS","$46,487",NA,FALSE
"4432","2024 Ford Bronco Sport Badlands -   PREMIUM PKG   FORD CO-PILOT 360 ASSIS","$46,487",NA,FALSE
"4433","2024 Ford Bronco Sport Badlands -   PREMIUM PKG   FORD CO-PILOT 360 ASSIS","$46,487",NA,FALSE
"4434","2024 Ram 3500 Big Horn-Dually/Night Edition/Bed Utility/Level 2","$100,990",NA,FALSE
"4435","2024 Jeep Wrangler SPORT | 2 Door | 4X4 | V6 | BLACK |","$46,490",NA,FALSE
"4436","2024 Ford Edge ST-Line - AWD","$46,492",NA,FALSE
"4437","2024 GMC Terrain Denali","$46,493",NA,FALSE
"4438","2024 Ford Edge ST-LINE 250A COPILOT+ ROOF TOW PKG 20's","$46,495",NA,FALSE
"4439","2024 Ford Edge ST-LINE 250A COPILOT+ ROOF TOW PKG 20's","$46,495",NA,FALSE
"4440","2024 Ford Edge ST LINE 250A CO-PILOT ROOF COLD WEATHER PKG 20'S","$46,495",NA,FALSE
"4441","2024 GMC Yukon AT4 Prograde Trailering System | Enhanced Traileri","$92,995",NA,FALSE
"4442","2024 Jeep Grand Cherokee Altitude 4x4 V6","$55,406",NA,FALSE
"4443","2023 Dodge Durango GT Plus AWD","$55,912",NA,FALSE
"4444","2024 Jeep Wrangler Willys 4-Dr 4x4 4 Cyl Turbo","$57,401",NA,FALSE
"4445","2024 Dodge Durango GT Plus AWD V6","$59,342",NA,FALSE
"4446","2024 Kia Telluride X-Pro w-Sage Green Interior AWD","$65,745",NA,FALSE
"4447","2024 Ford F-150 XLT","$66,345",NA,FALSE
"4448","2024 Mazda CX-90 MHEV","$67,693",NA,FALSE
"4449","2024 Chevrolet Tahoe LS","$82,154",NA,FALSE
"4450","2024 Ford Edge ST LINE 250A 2.0L I4 CO-PILOT ROOF NAVI ADAPTIVE","$46,495",NA,FALSE
"4451","2024 Ford Edge ST LINE 250A 2.0L I4 CO-PILOT ROOF NAVI ADAPTIVE","$46,495",NA,FALSE
"4452","2024 Ford Edge ST LINE 250A 2.0L I4 CO-PILOT ROOF NAVI ADAPTIVE","$46,495",NA,FALSE
"4453","2024 Ford Edge ST LINE 250A 2.0L I4 CO-PILOT ROOF NAVI ADAPTIVE","$46,495",NA,FALSE
"4454","2024 Chevrolet Corvette Stingray Coupe 1LT","$99,014",NA,FALSE
"4455","2024 Ford Edge ST LINE 250A CO-PILOT ROOF NAVI ADAPTIVE","$46,495",NA,FALSE
"4456","2024 Ford Edge ST LINE 250A CO-PILOT ROOF NAVI ADAPTIVE","$46,495",NA,FALSE
"4457","2024 Ford Edge Titanium","$46,497",NA,FALSE
"4458","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,498",NA,FALSE
"4459","2024 Volkswagen Tiguan Comfortline R-Line Black 2.0T 8sp at w/Tip 4M","$46,498",NA,FALSE
"4460","2023 Ram 1500 Classic Express 4x4 Quad Cab 6'4 Box Full-Speed Forward Co","$46,498",NA,FALSE
"4461","2024 Volkswagen Tiguan Comfortline R-Line Black Edition","$46,504",NA,FALSE
"4462","2024 GMC Terrain Denali","$46,506",NA,FALSE
"4463","2024 Kia Sorento EX AWD","$46,516",NA,FALSE
"4464","2024 BMW M8 Coupe Competition BMW SALES EVENT  LIMITED TIME OFFER","$195,627",NA,FALSE
"4465","2024 Kia Sorento EX AWD","$46,516",NA,FALSE
"4466","2024 Kia Sorento EX AWD","$46,516",NA,FALSE
"4467","2024 Kia Sorento EX AWD","$46,516",NA,FALSE
"4468","2024 Chrysler Grand Caravan SXT | 2WD | 3.6L V6 | Red Hot Pearl |","$46,521",NA,FALSE
"4469","2024 Chrysler Grand Caravan SXT | 2WD | 3.6L V6 | RED HOT PEARL |","$46,521",NA,FALSE
"4470","2024 Nissan Rogue SL","$46,523",NA,FALSE
"4471","2024 Nissan Rogue SL","$46,523",NA,FALSE
"4472","2024 Nissan Rogue SL","$46,523",NA,FALSE
"4473","2024 Chevrolet Colorado 4WD Crew Cab WT","$46,527",NA,FALSE
"4474","2024 BMW X1 XDrive28i Sport Seats | Premium Enhanced Package |","$59,541",NA,FALSE
"4475","2024 Ford Edge ST Line","$46,530",NA,FALSE
"4476","2024 Ford Edge SEL","$46,530",NA,FALSE
"4477","2024 Ford Edge ST Line  - Sunroof - Heated Seats","$46,544",NA,FALSE
"4478","2024 Mitsubishi Outlander SEL","$46,548",NA,FALSE
"4479","2024 Ford Bronco Sport Outer Banks 4x4","$46,566",NA,FALSE
"4480","2024 Chrysler Grand Caravan SXT | FWD | V6 | SILVER MIST | BACK UP CAMERA |","$46,569",NA,FALSE
"4481","2024 Chrysler Grand Caravan SXT | FWD | V6 | SILVER MIST | BACK UP CAMERA |","$46,569",NA,FALSE
"4482","2024 Ford Edge SEL","$46,585",NA,FALSE
"4483","2024 Jeep Wrangler Sport","$46,590",NA,FALSE
"4484","2024 BMW 2 series Coupe M240i xDrive Premium Enhanced Package |Glass Sunro","$75,056",NA,FALSE
"4485","2024 Dodge Hornet PHEV RT PLUS HYBRID, BLACKTOP,  TECH, 0% FIN","$46,599",NA,FALSE
"4486","2024 Dodge Hornet PHEV RT PLUS HYBRID, BLACKTOP, TRACK PK, TECH, 0% FIN","$46,599",NA,FALSE
"4487","2024 Dodge Hornet PHEV RT PLUG IN HYBRID E AWD, BLACK TOP, TRACK","$46,599",NA,FALSE
"4488","2024 Dodge Hornet PHEV R/T PLUG-IN-HYBRID E AWD, BLACK TOP, TRACK","$46,599",NA,FALSE
"4489","2024 Chevrolet Blazer AWD 4dr LT","$46,602",NA,FALSE
"4490","2024 GMC Terrain SLT","$46,607",NA,FALSE
"4491","2024 Chrysler Grand Caravan SXT | FWD | V6 | DIAMOND BLACK | BACK UP CAMERA |","$46,616",NA,FALSE
"4492","2024 Chrysler Grand Caravan SXT | FWD | V6 | BLACK | BACK UP CAMERA |","$46,616",NA,FALSE
"4493","2024 Chrysler Grand Caravan SXT | FWD | V6 | DIAMOND BLACK | BACK UP CAM |","$46,616",NA,FALSE
"4494","2024 Ram 1500 Sport, Rebel Level 2 Equipment Group, Class IV hit","$61,969",NA,FALSE
"4495","2024 Buick Envision Preferred","$46,622",NA,FALSE
"4496","2024 Buick Envision Preferred","$46,622",NA,FALSE
"4497","2024 Buick Envision Preferred","$46,622",NA,FALSE
"4498","2024 Jeep Wrangler SPORT | 4-DOOR | 4X4 | GRANITE | APPLE CARPLAY |","$46,625",NA,FALSE
"4499","2024 Ford Edge SEL 201A | PANO ROOF | CO-PILOT360 ASSIST+ /","$46,639",NA,FALSE
"4500","2024 Buick Envision Preferred 3 Years of OnStar Remote Access | Apple","$46,642",NA,FALSE
